prestashop_product_id,shobi_code,fragrantica_id,gender,gender_source,gender_ocr_text,winter,spring,summer,fall,main_season,season_confidence,season_margin,local_path,actual_longest,actual_longest_value,runner_up,runner_up_value,actual_margin
954,918-TMU,6616,female,SOCIAL_CARD_OCR,a a alien eau de loutette es mugler oes for women main accords white floral cme alien kau de louette ef mugler elie for women main accords white floral,0.2630,0.3210,0.1704,0.3247,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/954_918-TMU_6616.jpeg,fall,0.3247,spring,0.3210,0.0037
952,916-SOF,31662,female,SOCIAL_CARD_OCR,ae qs fa oe ks ru love eliaee as sofia vergara es for women main accords aa aan sess d love a sofia vergara for women main accords,0.4111,0.1661,0.1074,0.4133,TIE,TIE,0.0022,fragrantica-scraper-archive/social-cards/images/952_916-SOF_31662.jpeg,fall,0.4133,winter,0.4111,0.0022
944,908-SFER,32646,female,SOCIAL_CARD_OCR,paes att slgnorina mister osa salvatore ferragamo ae for women main accords vanilla y on l y y on qe slgnorina misteriosa salvatore ferragamo mee for women main accords vanilla,0.4037,0.1882,0.1074,0.3875,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/944_908-SFER_32646.jpeg,winter,0.4037,fall,0.3875,0.0162
941,905-SFER,46832,female,SOCIAL_CARD_OCR,amo ferragamo salvatore ferragamo ae se for women nn main accords ety coa amo ferragamo salvatore ferragamo for women main accords sass,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/941_905-SFER_46832.jpeg,spring,0.3653,fall,0.3616,0.0037
940,902-SALV,970,female,SOCIAL_CARD_OCR,dalissime sheer ae salvador dali ee ba for women w main accords yt fd dalissime salvador dali for women main accords vii fd ss,0.1926,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/940_902-SALV_970.jpeg,fall,0.3616,spring,0.3432,0.0184
933,895-RCAV,837,female,SOCIAL_CARD_OCR,es pear aa serpentine roberto cavalli oar for women main accords fs pete serpentine roberto cavalli eo for women main accords,0.3556,0.1993,0.1704,0.3542,TIE,TIE,0.0013,fragrantica-scraper-archive/social-cards/images/933_895-RCAV_837.jpeg,winter,0.3556,fall,0.3542,0.0014
931,893-RCAV,18833,female,SOCIAL_CARD_OCR,fees tic a roberto cavalli nero assoluto roberto cavalli cere for women rx main accords wy roberto cavalli nero assotuto ee roberto cavalli for women an main accords an,0.4333,0.1439,0.1074,0.4354,TIE,TIE,0.0021,fragrantica-scraper-archive/social-cards/images/931_893-RCAV_18833.jpeg,fall,0.4354,winter,0.4333,0.0021
930,892-RCAV,847,female,SOCIAL_CARD_OCR,petar just cavalli her roberto cavalli tec iren for women ci main accords val eae i we nis xo ae pie saat vanilla face epee ll ea i ree just cavalli her roberto cavalli for women itd main accords vanilla fy,0.2444,0.3653,0.3481,0.2878,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/930_892-RCAV_847.jpeg,spring,0.3653,summer,0.3481,0.0172
921,883-PRA,39030,female,SOCIAL_CARD_OCR,prada la femme prada sarge for women main accords prada la femme prada rite lap e for women main accords ii a,0.1815,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/921_883-PRA_39030.jpeg,fall,0.3616,spring,0.3432,0.0184
912,872-PRA,12426,female,SOCIAL_CARD_OCR,pa ain id prada candy ee prada sae for women main accords ii ome prada prada candy ots prada for women ve main accords il i same prada,0.3741,0.1882,0.1370,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/912_872-PRA_12426.jpeg,fall,0.3875,winter,0.3741,0.0134
908,868-PARH,32365,female,SOCIAL_CARD_OCR,heiress limited edition paris hilton ee for women main accords heiress eeaerese ds heiress limited edition paris hilton for women main accords taitrless,0.1259,0.3875,0.4037,0.1771,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/908_868-PARH_32365.jpeg,summer,0.4037,spring,0.3875,0.0162
907,867-PAL,1009,female,SOCIAL_CARD_OCR,paloma p casso oo reena paloma picasso sct for women main accords paloma p casso paloma picasso mss ed for women main accords,0.4333,0.1439,0.1074,0.4244,TIE,TIE,0.0090,fragrantica-scraper-archive/social-cards/images/907_867-PAL_1009.jpeg,winter,0.4333,fall,0.4244,0.0089
905,865-PAC,51424,female,SOCIAL_CARD_OCR,pure xs for her rabanne oe for women main accords le vanilla fy pure xs for her rabanne for women main accords a vanilla fy,0.4185,0.1661,0.1074,0.4354,TIE,TIE,0.0169,fragrantica-scraper-archive/social-cards/images/905_865-PAC_51424.jpeg,fall,0.4354,winter,0.4185,0.0169
904,864-PAC,42890,female,SOCIAL_CARD_OCR,olympea intense rabanne see for women main accords olympea intense rabanne for women main accords,0.4000,0.1439,0.1370,0.3985,TIE,TIE,0.0015,fragrantica-scraper-archive/social-cards/images/904_864-PAC_42890.jpeg,winter,0.4000,fall,0.3985,0.0015
903,863-PAC,31666,female,SOCIAL_CARD_OCR,olympea oe rabanne mee eee for women main accords vanilla olympea an ie ae rabanne id pa for women main accords vanilla,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/903_863-PAC_31666.jpeg,spring,0.3653,fall,0.3616,0.0037
902,862-PAC,37699,female,SOCIAL_CARD_OCR,lady million prive rabanne ee for women main accords d ee lady million prive ee tk for women rabanne ee main accords ai ee,0.4741,0.1033,0.1074,0.4576,TIE,TIE,0.0165,fragrantica-scraper-archive/social-cards/images/902_862-PAC_37699.jpeg,winter,0.4741,fall,0.4576,0.0165
893,851-NIN,29668,female,SOCIAL_CARD_OCR,fey craters ad l extase le aba eine nina ricci eee for women main accords ae a febru ae l extase lange rp keer nina ricci ath for women main accords pg a,0.4185,0.1661,0.1074,0.4133,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/893_851-NIN_29668.jpeg,winter,0.4185,fall,0.4133,0.0052
880,837-MOS,15209,female,SOCIAL_CARD_OCR,pink bouquet moschino pepe ila for women main accords a cc pink bouquet pu moschino opt for women main accords,0.1259,0.4686,0.4704,0.1439,TIE,TIE,0.0017,fragrantica-scraper-archive/social-cards/images/880_837-MOS_15209.jpeg,summer,0.4704,spring,0.4686,0.0018
875,831-MOS,727,female,SOCIAL_CARD_OCR,searhces cheap chic pa a user moschino ee for women main accords eae me cheap chic moschino for women main accords feat,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/875_831-MOS_727.jpeg,spring,0.3653,fall,0.3616,0.0037
874,830-MNTB,16059,female,SOCIAL_CARD_OCR,legend pour femme montblanc ein an for women pant main accords a jee a white floral py legend pour femme a oe montblanc ae for women main accords i white floral,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/874_830-MNTB_16059.jpeg,spring,0.3653,fall,0.3616,0.0037
873,829-MNTB,833,female,SOCIAL_CARD_OCR,femme de montblanc montblanc uae tp for women main accords if a femme de montblanc sme seit montblanc for women main accords i im fs,0.4185,0.1771,0.1074,0.4133,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/873_829-MNTB_833.jpeg,winter,0.4185,fall,0.4133,0.0052
870,825-MIC,39459,female,SOCIAL_CARD_OCR,wonderlust aoe are michael kors sere ian for women main accords almond ts anaes hal wonderlust bal michael kors ca for women main accords almond ts,0.1926,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/870_825-MIC_39459.jpeg,spring,0.3653,fall,0.3616,0.0037
869,824-MIC,31343,female,SOCIAL_CARD_OCR,l i eee et white luminous gold michael kors ate for women main accords eee white luminous gold en michael kors ret for women qo main accords michael kors q est,0.4111,0.1771,0.1074,0.4244,TIE,TIE,0.0132,fragrantica-scraper-archive/social-cards/images/869_824-MIC_31343.jpeg,fall,0.4244,winter,0.4111,0.0133
858,813-MAR,31226,female,SOCIAL_CARD_OCR,decadence ingore marc jacobs lara for women main accords jo wewweee rn wweeeeeeeeywye decadence marc jacobs ea for women main accords aya a a a a oe ae a ds,0.4407,0.1439,0.1074,0.4244,TIE,TIE,0.0164,fragrantica-scraper-archive/social-cards/images/858_813-MAR_31226.jpeg,winter,0.4407,fall,0.4244,0.0163
845,798-LAN,11721,female,SOCIAL_CARD_OCR,tresor midnight hose lanc me ce for women tse an main accords or rag i fy ot tresor midnight rose lancome for women main accords y fii,0.4037,0.1993,0.1074,0.3838,TIE,TIE,0.0199,fragrantica-scraper-archive/social-cards/images/845_798-LAN_11721.jpeg,winter,0.4037,fall,0.3838,0.0199
838,788-LAN,3746,female,SOCIAL_CARD_OCR,magnitique lancome ee for women os woody pwoodty magnitique re lat lancome for women ey ke main accords a pst,0.4111,0.1661,0.1074,0.4133,TIE,TIE,0.0022,fragrantica-scraper-archive/social-cards/images/838_788-LAN_3746.jpeg,fall,0.4133,winter,0.4111,0.0022
826,771-LAP,823,female,SOCIAL_CARD_OCR,as en petts ad sliver rain la prairie cre cei for women a main accords ee sliver rain la prairie li for women main accords cs,0.3556,0.2435,0.1481,0.3616,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/826_771-LAP_823.jpeg,fall,0.3616,winter,0.3556,0.0060
821,764-KIL,4321,unisex,SOCIAL_CARD_OCR,liaisons dangereuses by kilian saeatee for women and men main accords ee liaisons dangereuses by kilian in for women and men main accords a,0.1815,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/821_764-KIL_4321.jpeg,fall,0.3616,spring,0.3432,0.0184
815,753-KEN,3403,female,SOCIAL_CARD_OCR,kenzo oe kenzo ee for women main accords white floral forme et ae kenzo kenzo bes oeie ol for women main accords white floral,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/815_753-KEN_3403.jpeg,spring,0.3653,fall,0.3616,0.0037
812,750-KEN,31539,female,SOCIAL_CARD_OCR,flower dy kenzo l enxx r kenzo ce for women main accords flower by kenzo l khxir for women kenzo main accords ie,0.4037,0.1882,0.1074,0.3985,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/812_750-KEN_31539.jpeg,winter,0.4037,fall,0.3985,0.0052
793,729-JIM,29165,female,SOCIAL_CARD_OCR,jlmmy choo blossom oe jimmy choo ap aaemecessr for women rp ss a main accords ee sh eee rst at an lam mee jlmmy choo blossom jimmy choo for women sh ee dx main accords a,0.1259,0.4576,0.4556,0.1255,TIE,TIE,0.0020,fragrantica-scraper-archive/social-cards/images/793_729-JIM_29165.jpeg,spring,0.4576,summer,0.4556,0.0020
788,721-GUL,39582,female,SOCIAL_CARD_OCR,classique essence de partum jean paul gaultier cenged for women z main accords he vanilla foot wer classique essence de partum jean paul gaultier for women is main accords ny vanilla ya,0.4111,0.1771,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/788_721-GUL_39582.jpeg,winter,0.4111,fall,0.3985,0.0126
785,718-ISS,720,female,SOCIAL_CARD_OCR,peep ats leau d issey issey miyake benne for women fl main accords reg ii leau d issey issey miyake aie for women main accords feat,0.1259,0.4354,0.4296,0.1550,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/785_718-ISS_720.jpeg,spring,0.4354,summer,0.4296,0.0058
784,717-ISS,720,female,SOCIAL_CARD_OCR,peep ats leau d issey issey miyake benne for women fl main accords reg ii leau d issey issey miyake aie for women main accords feat,0.1259,0.4354,0.4296,0.1550,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/784_717-ISS_720.jpeg,spring,0.4354,summer,0.4296,0.0058
778,711-HUG,5979,female,SOCIAL_CARD_OCR,ua ion ot boss orange bee hugo boss eas ane for women or ae m main accords was a white floral zils ate boss orange fia hugo boss for women main accords xs white floral iis,0.1370,0.3432,0.3593,0.2214,TIE,TIE,0.0161,fragrantica-scraper-archive/social-cards/images/778_711-HUG_5979.jpeg,summer,0.3593,spring,0.3432,0.0161
767,698-HER,9,female,SOCIAL_CARD_OCR,rece tess atte kau des mervelilles oat hermes e me for women z main accords dy enh kau des merveilles hermes raat for women main accords,0.2222,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/767_698-HER_9.jpeg,spring,0.3653,fall,0.3616,0.0037
766,697-HER,2669,unisex,SOCIAL_CARD_OCR,hermessence ambre nargulle hermes ee for women and men main accords a rk hermessence ambre narguile hermes for women and men main accords a,0.4630,0.1218,0.1074,0.4649,TIE,TIE,0.0020,fragrantica-scraper-archive/social-cards/images/766_697-HER_2669.jpeg,fall,0.4649,winter,0.4630,0.0019
765,696-GLA,2068,female,SOCIAL_CARD_OCR,fidjl kau de louette guy laroche one for women main accords a a fidjl kau de louette for women guy laroche main accords,0.1370,0.3542,0.3741,0.2878,TIE,TIE,0.0198,fragrantica-scraper-archive/social-cards/images/765_696-GLA_2068.jpeg,summer,0.3741,spring,0.3542,0.0199
764,695-GUE,26415,female,SOCIAL_CARD_OCR,pect sas guess dare coe ee guess peay for women main accords citrus fee e nc guess dare ae guess pots ud for women main accords citrus,0.1259,0.4354,0.4296,0.1771,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/764_695-GUE_26415.jpeg,spring,0.4354,summer,0.4296,0.0058
757,684-GUR,48679,female,SOCIAL_CARD_OCR,balser de hussie moe guerlain beene ae for women ea aay main accords wy s s s ens res balser de russie guerlain pe for women main accords ae,0.3370,0.3432,0.2741,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/757_684-GUR_48679.jpeg,spring,0.3432,winter,0.3370,0.0062
756,682-GUR,18061,female,SOCIAL_CARD_OCR,aqua allegoria flora rosa guerlain es for women main accords peat be aqua allegoria flora rosa for women guerlain oe main accords f ii,0.1259,0.4908,0.4741,0.1439,TIE,TIE,0.0167,fragrantica-scraper-archive/social-cards/images/756_682-GUR_18061.jpeg,spring,0.4908,summer,0.4741,0.0167
746,670-GIV,4,female,SOCIAL_CARD_OCR,organza a givenchy mis aaeens for women main accords d ae white floral a ee organza rake givenchy is for women main accords ay ee white floral ij ee,0.4000,0.1550,0.1074,0.4133,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/746_670-GIV_4.jpeg,fall,0.4133,winter,0.4000,0.0133
745,669-GIV,4695,female,SOCIAL_CARD_OCR,interdit ae a i i pa hy l interdl ee givenchy passe ee for women main accords powdery l interdit i givenchy el er a for women main accords powdery,0.3370,0.3542,0.1111,0.3616,TIE,TIE,0.0074,fragrantica-scraper-archive/social-cards/images/745_669-GIV_4695.jpeg,fall,0.3616,spring,0.3542,0.0074
739,663-GIV,757,female,SOCIAL_CARD_OCR,i bit eae amarige mariage givenchy eae for women fe main accords y ny amarige marlage givenchy for women main accords a,0.4185,0.1771,0.1074,0.3985,TIE,TIE,0.0200,fragrantica-scraper-archive/social-cards/images/739_663-GIV_757.jpeg,winter,0.4185,fall,0.3985,0.0200
723,641-FRE,10464,female,SOCIAL_CARD_OCR,os sra gene portrait of a lady frederic malle editions de parfums for women main accords od ae portrait of a lady frederic malle editions de parfums rina for women main accords,0.4000,0.2362,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/723_641-FRE_10464.jpeg,winter,0.4000,fall,0.3875,0.0125
721,639-FEN,200,female,SOCIAL_CARD_OCR,ih tn rd fendl os fendi ee for women main accords fy fkendl fendi for women main accords fy,0.4185,0.1328,0.1074,0.4244,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/721_639-FEN_200.jpeg,fall,0.4244,winter,0.4185,0.0059
719,636-EST,12219,female,SOCIAL_CARD_OCR,sensuous nude est e lauder eae for women main accords wi sei sensuous nude estee lauder yer for women main accords woody,0.1963,0.2362,0.3481,0.3616,TIE,TIE,0.0135,fragrantica-scraper-archive/social-cards/images/719_636-EST_12219.jpeg,fall,0.3616,summer,0.3481,0.0135
707,624-EST,541,female,SOCIAL_CARD_OCR,ww ww see ae intuition g estee lauder ene for women main accords y citrus i eee intuition estee lauder for women main accords citrus eee,0.2444,0.3653,0.1815,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/707_624-EST_541.jpeg,fall,0.3764,spring,0.3653,0.0111
706,623-EST,544,female,SOCIAL_CARD_OCR,saree hsstee ne eae est e lauder eres for women main accords it white floral ae wag ae ri ro is pe ey ie h stee ey ah estee lauder for women main accords white floral ini ps,0.3593,0.3653,0.1370,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/706_623-EST_544.jpeg,spring,0.3653,fall,0.3616,0.0037
689,602-ESC,25459,female,SOCIAL_CARD_OCR,jyoyilul oo pantie ieee escada setar ot for women a a a main accords ib ey fr fe foret a sn jyoyilul vd escada el soe for women o s main accords at ee ji o eat,0.1259,0.4797,0.4704,0.1439,TIE,TIE,0.0093,fragrantica-scraper-archive/social-cards/images/689_602-ESC_25459.jpeg,spring,0.4797,summer,0.4704,0.0093
686,598-ESC,46180,female,SOCIAL_CARD_OCR,celebrate n o w escada les for women ad tat main accords a ul vanilla i sssss w celebrate n o w any escada at be poae for women main accords a i vanilla sssss w,0.1296,0.3875,0.3741,0.1882,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/686_598-ESC_46180.jpeg,spring,0.3875,summer,0.3741,0.0134
682,594-EMAN,901,female,SOCIAL_CARD_OCR,se saeepnaes diva eee berg nee eee os ee emanuel ungaro ai for women main accords n woody r eee dt diva dike emanuel ungaro for women main accords sa,0.4111,0.1771,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/682_594-EMAN_901.jpeg,winter,0.4111,fall,0.3985,0.0126
671,582-DON,45499,female,SOCIAL_CARD_OCR,dkny nectar love oe donna karan eiaicnen tts for women main accords of ere dkny nectar love donna karan aes for women main accords,0.1296,0.3432,0.3593,0.2878,TIE,TIE,0.0161,fragrantica-scraper-archive/social-cards/images/671_582-DON_45499.jpeg,summer,0.3593,spring,0.3432,0.0161
670,581-DON,25948,female,SOCIAL_CARD_OCR,dikny my ny ee donna karan see eee for women main accords e oo sweet lan a i ee fy fy in dkny my ny donna karan baga aa for women main accords fy,0.2037,0.3653,0.1815,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/670_581-DON_25948.jpeg,fall,0.3764,spring,0.3653,0.0111
669,580-DON,10914,female,SOCIAL_CARD_OCR,dkny golden delicious donna karan roane for women main accords white floral x fo le dkny golden delicious for women donna karan main accords white floral le,0.1259,0.3653,0.3481,0.3063,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/669_580-DON_10914.jpeg,spring,0.3653,summer,0.3481,0.0172
661,572-DIE,12446,female,SOCIAL_CARD_OCR,loverdose ee diesel ee for women main accords a ple ei loverdose diesel ee see for women main accords o sotspey,0.4333,0.1328,0.1074,0.4244,TIE,TIE,0.0090,fragrantica-scraper-archive/social-cards/images/661_572-DIE_12446.jpeg,winter,0.4333,fall,0.4244,0.0089
657,568-DOL,31968,female,SOCIAL_CARD_OCR,the one essence ee dolce gabbana beer for women main accords fp white floral ee os the one essence dolce gabbana art for women main accords white floral ee,0.4111,0.1882,0.1074,0.4133,TIE,TIE,0.0022,fragrantica-scraper-archive/social-cards/images/657_568-DOL_31968.jpeg,fall,0.4133,winter,0.4111,0.0022
655,566-DOL,698,female,SOCIAL_CARD_OCR,the one one dolce gabbana eres for women main accords the one dolce gabbana for women main accords ss,0.3741,0.2362,0.1111,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/655_566-DOL_698.jpeg,fall,0.3875,winter,0.3741,0.0134
646,556-DOL,4494,female,SOCIAL_CARD_OCR,etree te leau he one dolce gabbana res for women main accords a fs eee pie leau he one ey dolce gabbana i er for women main accords white floral fs,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/646_556-DOL_4494.jpeg,spring,0.3653,fall,0.3616,0.0037
639,549-CLI,379,female,SOCIAL_CARD_OCR,simply clinique clinique ea oe for women main accords vanilla simply clinique for women clinique opr main accords vanilla,0.2037,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/639_549-CLI_379.jpeg,spring,0.3653,fall,0.3616,0.0037
635,545-CLI,371,female,SOCIAL_CARD_OCR,aromatics enxir clinique ee for women main accords fy penal ey aromatics elwxir clinique ni aeneas for women main accords,0.4000,0.1661,0.1222,0.3985,TIE,TIE,0.0015,fragrantica-scraper-archive/social-cards/images/635_545-CLI_371.jpeg,winter,0.4000,fall,0.3985,0.0015
633,542-DRC,214,female,SOCIAL_CARD_OCR,fe la pure poison loe dior ee for women main accords white floral pure polson dior for women main accords white floral,0.3370,0.3210,0.1704,0.2878,TIE,TIE,0.0160,fragrantica-scraper-archive/social-cards/images/633_542-DRC_214.jpeg,winter,0.3370,spring,0.3210,0.0160
610,515-CHL,48434,female,SOCIAL_CARD_OCR,se ine piace ane chloe meer for women main accords a woody nomade sr ba aly ta chloe chr suf for women main accords ae ooo,0.1926,0.3432,0.2741,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/610_515-CHL_48434.jpeg,fall,0.3616,spring,0.3432,0.0184
608,513-CHL,9370,female,SOCIAL_CARD_OCR,love com aoe eae ae chloe be eet for women main accords zi powdery ae cee love chiee oh of for women main accords powdery a,0.3370,0.3653,0.1222,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/608_513-CHL_9370.jpeg,fall,0.3764,spring,0.3653,0.0111
603,508-CHA,15963,female,SOCIAL_CARD_OCR,coco noir chanel es ae for women an main accords er se coco noir a chanel pay ee for women main accords eel a,0.4111,0.1550,0.1074,0.4244,TIE,TIE,0.0132,fragrantica-scraper-archive/social-cards/images/603_508-CHA_15963.jpeg,fall,0.4244,winter,0.4111,0.0133
602,507-CHA,48310,female,SOCIAL_CARD_OCR,coco mademoiselle intense oe chanel oe for women fakes fines evi main accords ran itrus coco mademoiselle intense chanel ae a oe for women main accords cy sees ie citrus ran,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/602_507-CHA_48310.jpeg,spring,0.3653,fall,0.3616,0.0037
601,506-CHA,611,female,SOCIAL_CARD_OCR,coco mademolselle chanel sens for women f main accords citrus ny coco mademoiselle chanel aa for women main accords citrus ny,0.3370,0.3210,0.1815,0.3063,TIE,TIE,0.0160,fragrantica-scraper-archive/social-cards/images/601_506-CHA_611.jpeg,winter,0.3370,spring,0.3210,0.0160
597,502-CHA,608,female,SOCIAL_CARD_OCR,cnanel n vintage chanel es for women main accords aldehydic et ie cnanel n vintage for women chanel arches main accords aldehydic,0.3556,0.2362,0.2741,0.3616,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/597_502-CHA_608.jpeg,fall,0.3616,winter,0.3556,0.0060
591,1068-CHA,37473,unisex,SOCIAL_CARD_OCR,pi acer ara boy kau de partum chanel bie for women and men a main accords no va a boy kau de partum chanel op pay ang for women and men main accords,0.1926,0.3432,0.3481,0.3063,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/591_1068-CHA_37473.jpeg,summer,0.3481,spring,0.3432,0.0049
581,484-CAR,13618,female,SOCIAL_CARD_OCR,white oe perp oat carolina herrera ee ee for women main accords musky sss tt te white carolina herrera ss on for women main accords musky,0.1963,0.3653,0.3481,0.2878,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/581_484-CAR_13618.jpeg,spring,0.3653,summer,0.3481,0.0172
580,483-CAR,35780,female,SOCIAL_CARD_OCR,vip wid party oe ee entiane carolina herrera saar for women main accords m i will fe iii hy vip wud party al carolina herrera for women main accords eal iii,0.1519,0.3210,0.3481,0.3616,TIE,TIE,0.0135,fragrantica-scraper-archive/social-cards/images/580_483-CAR_35780.jpeg,fall,0.3616,summer,0.3481,0.0135
577,480-CAR,306,female,SOCIAL_CARD_OCR,pene sexy ae ies carolina herrera be ah for women main accords re fl ify or te sexy ar carolina herrera for women main accords,0.3556,0.2435,0.1481,0.3542,TIE,TIE,0.0013,fragrantica-scraper-archive/social-cards/images/577_480-CAR_306.jpeg,winter,0.3556,fall,0.3542,0.0014
573,475-CAL,248,female,SOCIAL_CARD_OCR,obsession calvin klein eae for women main accords obsession calvin klein el for women main accords,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/573_475-CAL_248.jpeg,winter,0.4778,fall,0.4649,0.0129
568,469-CAL,271,female,SOCIAL_CARD_OCR,escape calvin klein paces for women main accords fy sath escape sii re calvin klein copes ord for women main accords,0.1815,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/568_469-CAL_271.jpeg,spring,0.3653,fall,0.3616,0.0037
558,457-CAC,238,female,SOCIAL_CARD_OCR,amor amor cacharel ete for women main accords citrus fs eu ne amor amor nae mato mas be cacharel for women main accords citrus,0.2852,0.2989,0.2148,0.2878,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/558_457-CAC_238.jpeg,spring,0.2989,fall,0.2878,0.0111
556,455-BYR,46358,unisex,SOCIAL_CARD_OCR,eee ear velvet haze byredo ie ae for women and men main accords musky velvet haze byredo for women and men main accords musky,0.3370,0.3653,0.1593,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/556_455-BYR_46358.jpeg,fall,0.3764,spring,0.3653,0.0111
551,446-BLG,152,female,SOCIAL_CARD_OCR,omnia crystalline eet ee bvlgari ae for women je mifeuews main accords ea ail heed omnia crystalline bvlgari ees for women iy y main accords f t cm fhe ee,0.1259,0.4170,0.4296,0.1328,TIE,TIE,0.0127,fragrantica-scraper-archive/social-cards/images/551_446-BLG_152.jpeg,summer,0.4296,spring,0.4170,0.0126
549,443-BLG,149,female,SOCIAL_CARD_OCR,blv notte pour kemme bvlgari kre e for women a main accords blv notte pour femme pesca peat ren rege si ty rn fol for women bvlgari main accords,0.3741,0.2362,0.1370,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/549_443-BLG_149.jpeg,fall,0.3875,winter,0.3741,0.0134
536,430-BRB,5946,female,SOCIAL_CARD_OCR,the beat edi burberry ee for women ya main accords citrus pr the beat edi fatie for women burberry main accords a citrus a,0.1259,0.4354,0.4185,0.1550,TIE,TIE,0.0169,fragrantica-scraper-archive/social-cards/images/536_430-BRB_5946.jpeg,spring,0.4354,summer,0.4185,0.0169
534,428-BRB,7613,female,SOCIAL_CARD_OCR,burberry sport tor women burberry po eee for women j main accords citrus burberry sport tor women aa for women burberry a main accords citrus,0.1259,0.3985,0.4037,0.1771,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/534_428-BRB_7613.jpeg,summer,0.4037,spring,0.3985,0.0052
523,417-BOUR,3604,female,SOCIAL_CARD_OCR,soir de paris evening in paris ae bourjois pees for women main accords solr ee soir de paris evening in paris bourjois ors feet ad rs for women main accords powdery solr ee,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/523_417-BOUR_3604.jpeg,spring,0.3653,fall,0.3616,0.0037
506,395-AGE,25352,female,SOCIAL_CARD_OCR,fatale pink agent provocateur sara for women i main accords kk s citrus ey ss lmceal fatale pink agent provocateur for women main accords citrus ss,0.1259,0.4576,0.4704,0.1550,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/506_395-AGE_25352.jpeg,summer,0.4704,spring,0.4576,0.0128
