prestashop_product_id,shobi_code,original_brand,original_perfume,old_fragrantica_id,new_fragrantica_id,fragrantica_url,result,providers,note
4650,2700-BLG,Bvlgari,Le-gemme-amunae,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:ddg-html:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.2s,no candidates
4649,2696-AMG,Amouage,Decision,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:ddg-html:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:ddg-html:0:0.1s|q3:bing:0:0.2s,no candidates
4648,2689-LAT,Lattafa,Khamrah Qahwa Lattafa Perfumes,,,,UNRESOLVED,q1:bing-rss:0:0.3s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4647,2690-NISH,Nishane,Oudous-lux-solis,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:ddg-html:0:0.1s|q2:bing:0:0.7s|q3:bing-rss:0:0.2s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4646,2699-RIT,Rituals,Ayurveda Rituals,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4645,2697-RIT,Rituals,Karma Rituals,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4644,2687-GRIT,Gritti,Mango-aoud,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4642,2702-DIP,Diptyque,Chantilly,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.4s|q3:bing-rss:0:0.2s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4640,2701-DIP,Diptyque,Cafe Verlet,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4639,2686-GIV,Givenchy,L-interdit-tubereuse-noire,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4638,2685-FRAG,Fragrance Du Bois,Rude-cherry,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s,no candidates
4637,2684-CLIV,Clive Christian,Jump Up And Kiss Me Hedonistic (2021) Clive Christian,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:ddg-html:0:0.1s|q4:bing:0:0.1s,no candidates
4623,1654-ACQ,Acqua di Parma,Colonia 1916,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:ddg-html:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:ddg-html:0:0.1s|q4:bing:0:0.1s,no candidates
4593,2683-CLIV,Clive Christian,E-cashmere-musk,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:ddg-html:ERR:HTTPError|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:ddg-html:ERR:HTTPError|q3:bing:0:0.1s,no candidates
4592,2682-BDIK,BDK Parfums,Gris Charnel Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:ddg-html:ERR:HTTPError|ddg-html:DISABLED|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4591,2681-ARB,Arabian Oud,Madawi-40-years-gold-edition,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4539,2678-PARF,Parfums de Marly,Palatine,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4527,2674-MICA,Martine Micallef,Note Poudree,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4526,2673-ARB,Arabian Oud,Al-fareed,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4525,2672-MEM,memo-paris,Abu-dhabi,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4524,2671-KIL,Kilian,Cruel Intentions,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:1.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4523,2670-CRD,Creed,Eladaria,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4522,2659-MNT,Montale,Sensual Instinct,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4521,2657-CRD,Creed,Fragaria,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4520,2656-LAN,Lancome,Idole-power,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4519,2655-MNT,Montale,Dallachai,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4518,2654-KUR,Maison Francis Kurkdjian,Kurky-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4517,2653-YZLO,Yves Saint Laurent,Black-opium-eau-de-parfum-glitter,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4492,1145-GUC,Gucci,Gucci Pour Homme 2003,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.2s|q4:bing:0:0.2s,no candidates
4490,2646-PEN,Penhaligons,The Dandy,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4486,2458-LTN,Louis Vuitton,LV Lovers,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4485,2615-ARMA,Armaf,Odyssey-dubai-chocolat,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4484,2648-FUGA,Fugazzi,Vanilla Haze Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4483,2658-CHA,Chanel,Sycomore-,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4482,2616-TMU,mugler,Alien-extraintense,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4480,2617-DOL,Dolce & Gabbana,Devotion Pour Homme,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4478,2621-CHAR,Charlotte Tilbury,More-sex,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4444,2649-BORN,Borntostandout,Naked Laundry,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4443,2620-CHAR,Charlotte Tilbury,Cosmic-power,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4436,2623-NES,Nest,Santa-barbara-strawberry-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4435,2614-AMG,Amouage,Guidance 46 Amouagee,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4434,2624-BLG,Bvlgari,Rock-n-rome,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4433,2626-JOM,Jo Malone,English Oak  Redcurrant,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4432,2625-GUR,Guerlain,L Instant De Guerlain Pour Homme,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4431,2633-KUR,Maison Francis Kurkdjian,Petit Matin,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4430,2611-KAY,Kayali,Elixir 11 Kayali Fragrances,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4428,2612-LUS,Lush,Sticky Dates Lush,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4424,2641-LAT,Lattafa,Eclaire Lattafa Perfumes,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4423,2630-SOS,Sospiro,Erba-pura-magica,,,,UNRESOLVED,q1:bing-rss:1:0.2s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.387 brand=1.000 perfume=0.000 seq=0.261 second=0.000
4422,2627-LTN,Louis Vuitton,Météore,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4421,2608-KIL,Kilian,A Taste Of Heaven,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4420,2609-TMFO,Tom Ford,Opaline Hyacinth,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4419,2605-ARM,Giorgio Armani,Figuier Eden,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4418,2610-JUL,Juliette Has a Gun,Not-a-perfume-superdose,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4417,2632-BDIK,BDK Parfums,Velvet Tonka Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4416,2629-PEN,Penhaligons,Sports-car-club,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4415,2628-PEN,Penhaligons,Roaring-radcliff,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.3s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4414,2631-TMFO,Tom Ford,Black-lacquer,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4413,2639-TRU,Trussardi,Trussardi-donna-pink-marina,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4412,2636-YZLO,Yves Saint Laurent,Black Opium Baby Cat Collector,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4411,2635-SOL,Sol de Janeiro,Cheirosa-76-after-hours,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4410,2634-NRO,Narciso Rodriguez,Essence,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4409,2638-KEN,Kenzo,Jungle Le Tigre,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4406,2603-JUL,Juliette Has a Gun,Lust-for-sun,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4395,2575-XER,Xerjoff,Deified Tony Iommi Parfum,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.2s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.363 brand=1.000 perfume=0.000 seq=0.129 second=0.000
4392,2607-TMU,mugler,Angel Eau Croisiere,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4391,2602-TMU,mugler,Angel Garden Of Stars - Violette Angel,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4390,2601-TMU,mugler,Angel Passion Star,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4389,2600-TMU,mugler,Angel Lily,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4388,2375-ESC,Escada,Brisa Cubana Escada,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4387,1702-KUR,Maison Francis Kurkdjian,Oud,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.3s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4385,2438-KYLJ,kylie-cosmetics,Cosmic-kylie-jenner-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4375,2562-JUSB,Jusbox,Beat Cafe,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4374,2560-JUSB,Jusbox,Siren-amp-sailors,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4373,2555-BON,Bond No 9,Tribeca,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4372,2583-INI,Initio,Paragon Initio Parfums,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4371,2582-PIER,Pierre Balmain,Carbone Pierre Balmain type,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.3s|q3:bing:0:0.2s,no candidates
4370,2581-GUR,Guerlain,Vanille-planifolia-extrait-21,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4369,2584-GIV,Givenchy,Eau de,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s,no candidates
4368,2585-SOL,Sol de Janeiro,Summer-e-amor,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4367,2586-DIP,Diptyque,Biscuit DIP,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4366,2587-MAR,Marc Jacobs,Daisy Dream Sunshine,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4365,2553-BON,Bond No 9,Andy Warhol,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4363,2529-VER,Versace,L'Homme Eau de Toilette (Eau de Toilette),,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4362,2537-DRC,Dior,Miss Parfum (2024),,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.2s|q4:bing:0:0.2s,no candidates
4361,2535-DRC,Dior,J'adore L'Or (2023),,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4360,2533-RAL,Ralph Lauren,Safari,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4359,2580-KAY,Kayali,Yum Boujee Marshmallow | 81 Kayali Fragrances,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4358,2579-SOS,Sospiro,Maraschino Sospiro Perfumes,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.372 brand=1.000 perfume=0.000 seq=0.176 second=0.000
4357,2578-DON,DKNY,Dkny-24-7,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4356,2577-DOL,Dolce Gabbana,Devotion-eau-de-parfum-intense,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4355,2576-TMFO,Tom Ford,Eau-d-ombre-leather,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4353,2574-MEM,memo-paris,Cappadocia,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4352,2573-KAY,Kayali,Maldives in a Bottle Ylang Coco | 20 Eau de Parfum Kayali Fragrances,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4351,2572-KUR,Maison Francis Kurkdjian,APOM Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4350,2597-TMFO,Tom Ford,Amber-intrigue,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.4s|q3:bing:0:0.1s,no candidates
