prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source
837,787-LAN,787-LAN W,WP337,WP,MAGIE NOIRE,Fragrances For Women,9.0,"787-LAN W Inspired by the fragrance notes of MAGIE NOIRE. A classic, rich, mysterious floral‑oriental perfume with a dramatic and elegant personality. It’s known for its deep, sensual, and slightly intoxicating character — elegant yet bold, and beautifully layered. Originally launched in 1978, it became one of Lancôme’s most iconic fragrances, cherished...",https://leparfum.com.gr/en/fragrances-for-women/787-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
836,784-LAN,784-LAN W,WP336,WP,LA VIE EST BELLE L'ECLAT,Fragrances For Women,9.0,"784-LAN W Inspired by the fragrance notes of LA VIE EST BELLE L'ECLAT. A bright, joyful, and radiant floral‑fruity perfume that captures the idea of light, happiness, and effortless elegance. It’s a softer, fresher take on the La Vie Est Belle family — luminous, feminine, and easy to wear.",https://leparfum.com.gr/en/fragrances-for-women/784-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
835,783-LAN,783-LAN W,WP335,WP,LA VIE EST BELLE L'EAU DE TOILETTE FLORALE,Fragrances For Women,9.0,"783-LAN W Inspired by the fragrance notes of LA VIE EST BELLE L'EAU DE TOILETTE FLORALE . A bright, floral‑fruity version of the classic La Vie Est Belle family. It feels lighter, airier, and more luminous than the original, with a softer floral heart and a gentle sweetness that’s very wearable and uplifting.",https://leparfum.com.gr/en/fragrances-for-women/783-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
834,782-LAN,782-LAN W,WP334,WP,LA VIE EST BELLE,Fragrances For Women,9.0,"782-LAN W Inspired by the fragrance notes of LA VIE EST BELLE. A sweet, floral‑gourmand fragrance.",https://leparfum.com.gr/en/fragrances-for-women/782-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
833,779-LAN,779-LAN W,WP333,WP,HYPNOSE,Fragrances For Women,9.0,"779-LAN W Inspired by the fragrance of HYPNOSE.A sensual, warm, floral‑oriental perfume with a focus on amber, vanilla, and creamy florals. It feels deep, cozy, and quite alluring — like a warm embrace that gently draws you in. It’s elegant, feminine, and slightly mysterious.",https://leparfum.com.gr/en/fragrances-for-women/779-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
832,778-LAN,778-LAN W,WP332,WP,CLIMAT,Fragrances For Women,9.0,"778-LAN W Inspired by the fragrance notes of CLIMAT. A timeless classic floral perfume — elegant, delicate, fresh, and quietly sophisticated. It was originally launched in 1967 and became one of Lancôme’s most iconic fragrances for women. Unlike modern gourmand or sweet scents, Climat is clean, airy, and beautifully floral, with a green elegance that...",https://leparfum.com.gr/en/fragrances-for-women/778-lan-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
831,777-LAL,777-LAL WP,WP331,WP,SCULPTEUR D' EPICES - LALIQUE,Fragrances For Women,9.0,"Inspired by the fragrance notes of SCULPTEUR D' EPICES - LALIQUE. A warm, spicy, slightly woody and subtly floral fragrance that bridges fresh spice with rich warmth — it’s elegant and a bit sophisticated rather than sugary sweet.",https://leparfum.com.gr/en/fragrances-for-women/sculpteur-epices-lalique-woman,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
830,776-LAL,776-LAL WP,WP330,WP,SATINE - LALIQUE,Fragrances For Women,9.0,"Inspired by the fragrance notes of SATINE - LALIQUE. A floral-oriental woody fragrance for women that most people describe as soft, warm, powdery, and subtly sweet — elegant and gently sensual rather than loud or overpowering.",https://leparfum.com.gr/en/fragrances-for-women/satine-lalique-dupe-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
829,774-LAL,774-LAL WP,WP329,WP,LIVING LALIQUE - LALIQUE,Fragrances For Women,9.0,"Inspired by the fragrance notes of LIVING LALIQUE - LALIQUE. A fresh-woody, slightly spicy and softly creamy scent with both masculine and feminine elements — more elegant and understated than super sweet or floral.",https://leparfum.com.gr/en/fragrances-for-women/living-lalique-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
828,773-LAL,773-LAL WP,WP328,WP,AMETHYST - LALIQUE,Fragrances For Women,9.0,"Inspired by the fragrance notes of AMETHYST - LALIQUE. A luxurious fruity-floral fragrance that feels elegant, sophisticated, and subtly sensual — much like a polished purple gemstone.",https://leparfum.com.gr/en/fragrances-for-women/amethyst-lalique-parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
827,772-LAD,772-LAD WP,WP327,WP,,Fragrances For Women,9.0,FAME - LADY GAGA Similar,https://leparfum.com.gr/en/fragrances-for-women/fame-lady-gaga-similar-parfum,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
826,771-LAP,771-LAP WP,WP326,WP,,Fragrances For Women,9.0,SILVER RAIN - LA PRAIRIE.,https://leparfum.com.gr/en/fragrances-for-women/silver-rain-la-prairie-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
825,770-LAP,770-LAP WP,WP325,WP,,Fragrances For Women,9.0,MIDNIGHT RAIN - LA PRAIRIE Type,https://leparfum.com.gr/en/fragrances-for-women/midnight-rain-la-prairie-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
824,1195-LART,1195-LART WP,WP324,WP,PREMIER FIGUIER,Fragrances For Women,9.0,1195-LART WP INSPIRED BY THE FRAGRANCE NOTES OF PREMIER FIGUIER. Green woody sweet fruity fresh milky perfume.,https://leparfum.com.gr/en/fragrances-for-women/1195-lart-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
823,768-KIL,768-KIL WP,WP323,WP,WOMAN IN GOLD - KILIAN,Fragrances For Women,9.0,768-KIL WP Inspired by the fragrance notes of WOMAN IN GOLD - KILIAN.,https://leparfum.com.gr/en/fragrances-for-women/768-kil-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
822,766-KIL,766-KIL WP,WP322,WP,MOONLIGHT IN HEAVEN - KILIAN,Fragrances For Women,9.0,"766-KIL WP Inspired by the fragrance notes of MOONLIGHT IN HEAVEN - KILIAN. Seet, tropical, citrus, aromatic, coconut.",https://leparfum.com.gr/en/fragrances-for-women/766-kil-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
821,764-KIL,764-KIL WP,WP321,WP,LIAISONS DANGEREUSES - KILIAN,Fragrances For Women,9.0,764-KIL Inspired by the fragrance notes of LIAISONS DANGEREUSES - KILIAN.,https://leparfum.com.gr/en/fragrances-for-women/764-kil-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
820,761-KIL,761-KIL WP,WP320,WP,GOOD GIRL GONE BAD - KILIAN,Fragrances For Women,9.0,761-KIL WP Inspired by the fragrance notes of GOOD GIRL GONE BAD - KILIAN.,https://leparfum.com.gr/en/fragrances-for-women/761-kil-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
819,758-KIL,758-KIL WP,WP319,WP,BACK TO BLACK - KILIAN,Fragrances For Women,9.0,758-KIL WP Inspired by the fragrance notes of  BACK TO BLACK - KILIAN.,https://leparfum.com.gr/en/fragrances-for-women/758-kil-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
818,756-KEN,756-KEN WP,WP318,WP,WORLD - KENZO,Fragrances For Women,9.0,"756-KEN WP Inspired by the fragrance notes of WORLD - KENZO. Peony, Egyptian jasmine.",https://leparfum.com.gr/en/fragrances-for-women/756-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
817,755-KEN,755-KEN WP,WP317,WP,SUMMER - KENZO,Fragrances For Women,9.0,755-KEN WP Inspired by the fragrance notes of SUMMER - KENZO. Cool summer fragrance with notes of powder and cleanliness.,https://leparfum.com.gr/en/fragrances-for-women/755-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
816,754-KEN,754-KEN WP,WP316,WP,L'EAU PAR -KENZO,Fragrances For Women,9.0,754-KEN WP Inspired by the fragrance notes of L'EAU PAR -KENZO.,https://leparfum.com.gr/en/fragrances-for-women/754-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
815,753-KEN,753-KEN W,WP315,WP,KENZO-ΚΕΝΖΟ,Fragrances For Women,9.0,753-KEN W Inspired by the fragrance notes of KENZO-ΚΕΝΖΟ. Women's Floral.,https://leparfum.com.gr/en/fragrances-for-women/753-ken-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
814,752-KEN,752-KEN WP,WP314,WP,JUNGLE L'ELEPHANT - KENZO,Fragrances For Women,9.0,752-KEN WP Inspired by the fragrance notes of JUNGLE L'ELEPHANT - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/752-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
813,751-KEN,751-KEN WP,WP313,WP,JEU D'AMOUR - KENZO,Fragrances For Women,9.0,751-KEN WP Inspired by the fragrance notes of JEU D'AMOUR - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/751-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
812,750-KEN,750-KEN W Perfume,WP312,WP,FLOWER L ELIXIR - KENZO,Fragrances For Women,9.0,750-KEN W Inspired by the fragrance notes of FLOWER L ELIXIR - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/750-ken-w-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
811,749-KEN,749-KEN WP,WP311,WP,FLOWER - KENZO,Fragrances For Women,9.0,749-KEN WP Inspired by the fragrance notes of FLOWER - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/749-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
810,748-KEN,748-KEN WP,WP310,WP,COULEUR VIOLET - KENZO,Fragrances For Women,9.0,748-KEN WP Inspired by the fragrance notes of COULEUR VIOLET - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/748-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
809,747-KEN,747-KEN WP,WP309,WP,AMOUR LE PARFUM - KENZO,Fragrances For Women,9.0,747-KEN WP Inspired by the fragrance notes of AMOUR LE PARFUM - KENZO.,https://leparfum.com.gr/en/fragrances-for-women/747-ken-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
808,746-KAR,746-KAR WP,WP308,WP,,Fragrances For Women,9.0,OCEAN VIEW - KARL LAGERFELD Type,https://leparfum.com.gr/en/fragrances-for-women/ocean-view-karl-lagerfeld-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
807,745-KAR,745-KAR WP,WP307,WP,,Fragrances For Women,9.0,KARL LAGERFELD FOR HER Type,https://leparfum.com.gr/en/fragrances-for-women/karl-lagerfeld-for-her-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
806,744-JUS,744-JUS WP,WP306,WP,,Fragrances For Women,9.0,THE KEY - JUSTIN BIEBER Clone,https://leparfum.com.gr/en/fragrances-for-women/the-key-justin-bieber-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
805,743-JUS,743-JUS WP,WP305,WP,,Fragrances For Women,9.0,GIRLFRIEND - JUSTIN BIEBER Type,https://leparfum.com.gr/en/fragrances-for-women/girlfriend-justin-bieber-perfume,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
804,742-JUI,742-JUI WP,WP304,WP,,Fragrances For Women,9.0,VIVA LA JUICY SUCRE - COUTURE Type,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-sucre-couture-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
803,741-JUI,741-JUI WP,WP303,WP,,Fragrances For Women,9.0,VIVA LA JUICY ROSE - JUICY COUTURE Type,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-rose-couture-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
802,739-JUI,739-JUI WP,WP302,WP,,Fragrances For Women,9.0,VIVA LA JUICY GOLD COUTURE - JUICY COUTURE Similar Type,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-gold-couture-juicy-couture-similar-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
801,738-JUI,738-JUI WP,WP301,WP,,Fragrances For Women,9.0,VIVA LA JUICY - JUICY COUTURE Similar,https://leparfum.com.gr/en/fragrances-for-women/viva-la-juicy-couture-similar,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
800,737-JUI,737-JUI WP,WP300,WP,,Fragrances For Women,9.0,JUICY COUTURE MALIBU - JUICY COUTURE Similar Type,https://leparfum.com.gr/en/fragrances-for-women/juicy-couture-malibu-juicy-couture-arwma,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
799,736-JUI,736-JUI WP,WP299,WP,,Fragrances For Women,9.0,COUTURE COUTURE - JUICY COUTURE Similar Type,https://leparfum.com.gr/en/fragrances-for-women/couture-couture-juicy-couture-similar-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
798,735-JIM,735-JIM WP,WP298,WP,,Fragrances For Women,9.0,STARS - JIMMY CHOO Type,https://leparfum.com.gr/en/fragrances-for-women/stars-jimmy-choo-dupe,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
797,734-JIM,734-JIM WP,WP297,WP,,Fragrances For Women,9.0,JIMMY CHOO - JIMMY CHOO Similar,https://leparfum.com.gr/en/fragrances-for-women/jimmy-choo-similar,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
796,733-JIM,733-JIM WP,WP296,WP,,Fragrances For Women,9.0,ILLICIT - JIMMY CHOO Fragrance Clone,https://leparfum.com.gr/en/fragrances-for-women/illicit-jimmy-choo-fragrance-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
795,732-JIM,732-JIM WP,WP295,WP,,Fragrances For Women,9.0,JIMMY CHOO Clone,https://leparfum.com.gr/en/fragrances-for-women/flash-jimmy-choo-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
794,730-JIM,730-JIM WP,WP294,WP,,Fragrances For Women,9.0,EXOTIC - JIMMY CHOO Type,https://leparfum.com.gr/en/fragrances-for-women/exotic-jimmy-choo-clone,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
793,729-JIM,729-JIM WP,WP293,WP,,Fragrances For Women,9.0,BLOSSOM - JIMMY CHOO Type.,https://leparfum.com.gr/en/fragrances-for-women/blossom-jimmy-choo-similar,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
791,727-JEN,727-JEN WP,WP291,WP,,Fragrances For Women,9.0,JLUXE - JENNIFER LOPEZ Type,https://leparfum.com.gr/en/fragrances-for-women/jluxe-jennifer-lopez-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
790,724-GUL,724-GUL WP,WP290,WP,SCANDAL,Fragrances For Women,9.0,724-GUL Inspired by the fragrance notes of SCANDAL.,https://leparfum.com.gr/en/fragrances-for-women/724-gul-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
789,723-GUL,723-GUL WP,WP289,WP,X CLASSIQUE,Fragrances For Women,9.0,723-GUL Inspired by the fragrance notes of X CLASSIQUE.,https://leparfum.com.gr/en/fragrances-for-women/723-gul-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
788,721-GUL,721-GUL WP,WP288,WP,CLASSIQUE ESSENCE DE PARFUM,Fragrances For Women,9.0,721-GUL Inspired by the fragrance notes of CLASSIQUE ESSENCE DE PARFUM.,https://leparfum.com.gr/en/fragrances-for-women/721-gul-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
786,719-ISS,719-ISS WP,WP286,WP,PLEATS PLEASE - ISSEY MIYAKE,Fragrances For Women,9.0,719-ISS Inspired by the fragrance notes of PLEATS PLEASE - ISSEY MIYAKE.,https://leparfum.com.gr/en/fragrances-for-women/719-iss-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
785,718-ISS,718-ISS WP,WP285,WP,L'EAU D' ISSEY,Fragrances For Women,9.0,718-ISS Inspired by the fragrance notes of L'EAU D' ISSEY.,https://leparfum.com.gr/en/fragrances-for-women/718-iss-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
784,717-ISS,717-ISS WP,WP284,WP,CLASSIC - ISSEY MIYAKE,Fragrances For Women,9.0,717-ISS Inspired by the fragrance notes of CLASSIC - ISSEY MIYAKE.,https://leparfum.com.gr/en/fragrances-for-women/717-iss-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
783,716-ISS,716-ISS W,WP283,WP,A SCENT - ISSEY MIYAKE,Fragrances For Women,9.0,716-ISS Inspired by the fragrance notes of A SCENT - ISSEY MIYAKE.,https://leparfum.com.gr/en/fragrances-for-women/716-iss-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
782,715-HUG,715-HUG WP,WP282,WP,WOMAN EXTREME - HUGO BOSS,Fragrances For Women,9.0,715-HUG Inspired by the fragrance notes of WOMAN EXTREME - HUGO BOSS.,https://leparfum.com.gr/en/fragrances-for-women/715-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
781,714-HUG,714-HUG WP,WP281,WP,THE SCENT FOR HER - HUGO BOSS,Fragrances For Women,9.0,714-HUG Inspired by the fragrance notes of THE SCENT FOR HER - HUGO BOSS.,https://leparfum.com.gr/en/fragrances-for-women/714-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
780,713-HUG,713-HUG WP,WP280,WP,MA VIE - HUGO BOSS,Fragrances For Women,9.0,713-HUG Inspired by the fragrance notes of MA VIE - HUGO BOSS.,https://leparfum.com.gr/en/fragrances-for-women/713-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
779,712-HUG,712-HUG WP,WP279,WP,HUGO BOSS WOMAN,Fragrances For Women,9.0,712-HUG Inspired by the fragrance notes of HUGO BOSS WOMAN.,https://leparfum.com.gr/en/fragrances-for-women/712-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
778,711-HUG,711-HUG WP,WP278,WP,BOSS ORANGE FEMME - HUGO BOSS,Fragrances For Women,9.0,711-HUG Inspired by the fragrance notes of BOSS ORANGE FEMME - HUGO BOSS.,https://leparfum.com.gr/en/fragrances-for-women/711-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
777,710-HUG,710-HUG WP,WP277,WP,BOSS JOUR - HUGO BOSS,Fragrances For Women,9.0,710-HUG Inspired by the fragrance notes of BOSS JOUR - HUGO BOSS.,https://leparfum.com.gr/en/fragrances-for-women/710-hug-wp,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
776,709-HER,709-HER W,WP276,WP,VOYAGE D'HERMES - HERMES,Fragrances For Women,9.0,709-HER W Inspired by the fragrance notes of VOYAGE D'HERMES - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/709-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
775,708-HER,708-HER W,WP275,WP,UN JARDIN SUR LE NIL - HERMES Unisex,Fragrances For Women,9.0,708-HER W Inspired by the fragrance notes of UN JARDIN SUR LE NIL - HERMES Unisex.,https://leparfum.com.gr/en/fragrances-for-women/708-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
774,707-HER,707-HER W,WP274,WP,TWILLY D'HERMES,Fragrances For Women,9.0,707-HER W Inspired by the fragrance notes of TWILLY D'HERMES.,https://leparfum.com.gr/en/fragrances-for-women/707-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
773,706-HER,706-HER W,WP273,WP,OSMANTHE YUNNAN - HERMES,Fragrances For Women,9.0,706-HER W Inspired by the fragrance notes of OSMANTHE YUNNAN - HERMES.Floral Fruity fragrance for women and men.,https://leparfum.com.gr/en/fragrances-for-women/706-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
772,705-HER,705-HER W,WP272,WP,LE JARDIN DE MONSIEUR LI - HERMES,Fragrances For Women,9.0,705-HER W Inspired by the fragrance notes of LE JARDIN DE MONSIEUR LI - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/705-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
771,704-HER,704-HER W,WP271,WP,L'AMBRE DES MERVEILLES - HERMES,Fragrances For Women,9.0,704-HER W Inspired by the fragrance notes of L'AMBRE DES MERVEILLES - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/704-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
770,702-HER,702-HER W,WP270,WP,JOUR D'HERMES,Fragrances For Women,9.0,702-HER W Inspired by the fragrance notes of JOUR D'HERMES.,https://leparfum.com.gr/en/fragrances-for-women/702-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
769,701-HER,701-HER W,WP269,WP,GALOP D'HERMES,Fragrances For Women,9.0,701-HER W Inspired by the fragrance notes of GALOP D'HERMES.,https://leparfum.com.gr/en/fragrances-for-women/701-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
768,700-HER,700-HER W,WP268,WP,ELIXIR DES MERVEILLES - HERMES,Fragrances For Women,9.0,700-HER W Inspired by the fragrance notes of ELIXIR DES MERVEILLES - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/700-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
767,698-HER,698-HER W,WP267,WP,EAU DES MERVEILLES,Fragrances For Women,9.0,698-HER W Inspired by the fragrance notes of EAU DES MERVEILLES.,https://leparfum.com.gr/en/fragrances-for-women/698-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
766,697-HER,697-HER W,WP266,WP,AMBRE NARGUILE - HERMES,Fragrances For Women,9.0,697-HER Inspired by the fragrance notes of AMBRE NARGUILE - HERMES.,https://leparfum.com.gr/en/fragrances-for-women/697-her-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
765,696-GLA,696-GLA WP,WP265,WP,,Fragrances For Women,9.0,FIDJI - GUY LAROCHE.,https://leparfum.com.gr/en/fragrances-for-women/fidji-eau-de-toilette-guy-laroche-type,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
764,695-GUE,695-GUE WP,WP264,WP,,Fragrances For Women,9.0,DARE - GUESS Similar fragrance,https://leparfum.com.gr/en/fragrances-for-women/dare-guess-similar-fragrance,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
763,693-GUR,693-GUR W,WP263,WP,SHALIMAR PARFUM - GUERLAIN,Fragrances For Women,9.0,693-GUR Inspired by the fragrance notes of SHALIMAR PARFUM - GUERLAIN.,https://leparfum.com.gr/en/fragrances-for-women/693-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
762,692-GUR,692-GUR W,WP262,WP,SAMSARA - GUERLAIN,Fragrances For Women,9.0,692-GUR W Inspired by the fragrance notes of SAMSARA - GUERLAIN.,https://leparfum.com.gr/en/fragrances-for-women/692-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
761,691-GUR,691-GUR W,WP261,WP,MUGUET - GUERLAIN,Fragrances For Women,9.0,691-GUR Inspired by the fragrance notes of MUGUET - GUERLAIN.,https://leparfum.com.gr/en/fragrances-for-women/691-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
760,690-GUR,690-GUR W,WP260,WP,MON GUERLAIN - GUERLAIN,Fragrances For Women,9.0,690-GUR W Inspired by the fragrance notes of MON GUERLAIN - GUERLAIN.,https://leparfum.com.gr/en/fragrances-for-women/690-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
759,688-GUR,688-GUR W,WP259,WP,L'INSTANT MAGIC - GUERLAIN,Fragrances For Women,9.0,688-GUR W Inspired by the fragrance notes of L'INSTANT MAGIC - GUERLAIN.,https://leparfum.com.gr/en/fragrances-for-women/688-gur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
