shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate
510-CHL,605,Chloé,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1733,,,https://www.fragrantica.com/perfume/Chloe/Chloe-Eau-de-Parfum-1733.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
511-CHL,606,Chloe Fleur De Parfum,VERIFIED,SAFE_TOKEN_SAME_BRAND,39632,Chloe,Chloe Fleur de Parfum,https://www.fragrantica.com/perfume/Chloe/Chloe-Fleur-de-Parfum-39632.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
512-CHL,607,L Eau De Chloe,VERIFIED,EXACT_BRAND_CLEAN_NAME,14000,Chloe,L Eau de Chloe,https://www.fragrantica.com/perfume/Chloe/L-Eau-de-Chloe-14000.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
513-CHL,608,Love,VERIFIED,EXACT_PERFUME_BRAND_TEXT,9370,Chloe,Love,https://www.fragrantica.com/perfume/Chloe/Love-9370.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
514-CHL,,LOVE STORY,VERIFIED,EXACT_PERFUME_BRAND_TEXT,26227,Chloe,Love Story,https://www.fragrantica.com/perfume/Chloe/Love-Story-26227.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
515-CHL,,NOMADE,VERIFIED,EXACT_PERFUME_BRAND_TEXT,48434,Chloe,Nomade,https://www.fragrantica.com/perfume/Chloe/Nomade-48434.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
516-CHL,611,Roses De Chloe,VERIFIED,SAFE_TOKEN_SAME_BRAND,18702,Chloe,Chloe Roses de Chloe,https://www.fragrantica.com/perfume/Chloe/Chloe-Roses-de-Chloe-18702.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
517-CHL,612,SEE - CHLOE,VERIFIED,SAFE_TOKEN_SAME_BRAND,17123,Chloe,See By Chloe,https://www.fragrantica.com/perfume/Chloe/See-By-Chloe-17123.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.8571,PASS
518-CHO,613,CASMIR - CHOPARD,VERIFIED,EXACT_PERFUME_BRAND_TEXT,348,Chopard,Casmir,https://www.fragrantica.com/perfume/Chopard/Casmir-348.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
519-CHO,614,Happy Spirit Amira D Amour,VERIFIED,EXACT_PERFUME_BRAND_TEXT,30520,Chopard,Happy Spirit Amira d Amour,https://www.fragrantica.com/perfume/Chopard/Happy-Spirit-Amira-d-Amour-30520.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
520-CHO,,WISH,VERIFIED,EXACT_PERFUME_BRAND_TEXT,353,Chopard,Wish,https://www.fragrantica.com/perfume/Chopard/Wish-353.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
521-DRC,,ADDICT,VERIFIED,EXACT_UNIQUE_NAME,136549,Create Scent,Addict,https://www.fragrantica.com/perfume/Create-Scent/Addict-136549.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
522-DRC,1902,Dior Addict,VERIFIED,SAFE_TOKEN_SAME_BRAND,25159,Dior,Dior Addict Eau de Toilette,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Eau-de-Toilette-25159.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
523-DRC,1940,ISSIMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,224,,,https://www.fragrantica.com/perfume/Christian-Dior/Diorissimo-224.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
524-DRC,,DOLCE VITA,VERIFIED,EXACT_BRAND_CLEAN_NAME,222,Dior,Dolce Vita,https://www.fragrantica.com/perfume/Dior/Dolce-Vita-222.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
525-DRC,,DUNE,VERIFIED,EXACT_BRAND_CLEAN_NAME,221,Dior,Dune,https://www.fragrantica.com/perfume/Dior/Dune-221.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
526-DRC,619,Escale A Portofino,VERIFIED,SAFE_TOKEN_SAME_BRAND,3291,Dior,Cruise Collection Escale a Portofino,https://www.fragrantica.com/perfume/Dior/Cruise-Collection-Escale-a-Portofino-3291.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
527-DRC,620,La Collection Privee Grand Bal,VERIFIED,WEB_VERIFIED_FRAGRANTICA,14984,Dior,Dior Grand Bal,https://www.fragrantica.com/p/14984,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
528-DRC,,HYPNOTIC POISON,VERIFIED,EXACT_BRAND_CLEAN_NAME,219,Dior,Hypnotic Poison,https://www.fragrantica.com/perfume/Dior/Hypnotic-Poison-219.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
529-DRC,622,Hypnotic Poison Eau Sensuelle,VERIFIED,EXACT_BRAND_CLEAN_NAME,9600,Dior,Hypnotic Poison Eau Sensuelle,https://www.fragrantica.com/perfume/Dior/Hypnotic-Poison-Eau-Sensuelle-9600.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
530-DRC,623,J Adore,VERIFIED,EXACT_BRAND_CLEAN_NAME,210,Dior,J adore,https://www.fragrantica.com/perfume/Dior/J-adore-210.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
531-DRC,624,J Adore In Joy,VERIFIED,EXACT_BRAND_CLEAN_NAME,43704,Dior,J Adore In Joy,https://www.fragrantica.com/perfume/Dior/J-Adore-In-Joy-43704.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
532-DRC,625,Joy,VERIFIED,WEB_VERIFIED_FRAGRANTICA,51285,Dior,Joy by Dior,https://www.fragrantica.com/p/51285,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
533-DRC,,MIDNIGHT POISON,VERIFIED,EXACT_BRAND_CLEAN_NAME,1282,Dior,Midnight Poison,https://www.fragrantica.com/perfume/Dior/Midnight-Poison-1282.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
534-DRC,627,MISS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,223,,,https://www.fragrantica.com/perfume/Christian-Dior/Miss-Dior-223.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
535-DRC,628,Miss Dior Absolutely Blooming,VERIFIED,SAFE_TOKEN_SAME_BRAND,39070,Dior,Miss Dior Absolutely Blooming,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Absolutely-Blooming-39070.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
536-DRC,629,BLOOMING BOUQUET,VERIFIED,WEB_VERIFIED_FRAGRANTICA,23280,Dior,Miss Dior Blooming Bouquet,https://www.fragrantica.com/p/23280,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
537-DRC,630,Fragrance MISS CHERIE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,213,Dior,Miss Dior Cherie,https://www.fragrantica.com/p/213,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
538-DRC,1903,MISS EAU DE PARFUM (2017),VERIFIED,SAFE_TOKEN_SAME_BRAND,45202,Dior,Miss Dior Eau de Parfum 2017,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Eau-de-Parfum-2017-45202.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.7826,PASS
539-DRC,2075,MISS ROSE & ROSES,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58562,,,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Rose-N-Roses-58562.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
540-DRC,631,Poison,VERIFIED,EXACT_BRAND_CLEAN_NAME,218,Dior,Poison,https://www.fragrantica.com/perfume/Dior/Poison-218.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
541-DRC,,POISON GIRL,VERIFIED,EXACT_BRAND_CLEAN_NAME,35561,Dior,Poison Girl,https://www.fragrantica.com/perfume/Dior/Poison-Girl-35561.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
542-DRC,633,Pure Poison,VERIFIED,EXACT_BRAND_CLEAN_NAME,214,Dior,Pure Poison,https://www.fragrantica.com/perfume/Dior/Pure-Poison-214.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
543-DRC,2743,La Collection Privee  Souffle De Soie,VERIFIED,EXACT_BRAND_CLEAN_NAME,48377,Dior,Souffle De Soie,https://www.fragrantica.com/perfume/Dior/Souffle-De-Soie-48377.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
544-DRC,,TENDRE POISON,VERIFIED,EXACT_BRAND_CLEAN_NAME,220,Dior,Tendre Poison,https://www.fragrantica.com/perfume/Dior/Tendre-Poison-220.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
545-CLI,635,Aromatics Elixir Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,371,Clinique,Aromatics Elixir,https://www.fragrantica.com/perfume/Clinique/Aromatics-Elixir-371.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
546-CLI,636,Aromatics In White,VERIFIED,EXACT_PERFUME_BRAND_TEXT,28532,Clinique,Aromatics in White,https://www.fragrantica.com/perfume/Clinique/Aromatics-in-White-28532.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
547-CLI,637,Beyond Rose,VERIFIED,EXACT_PERFUME_BRAND_TEXT,25726,Clinique,Beyond Rose,https://www.fragrantica.com/perfume/Clinique/Beyond-Rose-25726.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
548-CLI,638,Happy,VERIFIED,EXACT_UNIQUE_NAME,66133,The Dua Brand,Happy,https://www.fragrantica.com/perfume/The-Dua-Brand/Happy-66133.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
549-CLI,639,Simply,VERIFIED,EXACT_BRAND_CLEAN_NAME,379,Clinique,Simply Clinique,https://www.fragrantica.com/perfume/Clinique/Simply-Clinique-379.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
550-COA,640,Coach Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,38855,Coach,Coach the Fragrance,https://www.fragrantica.com/perfume/Coach/Coach-the-Fragrance-38855.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
551-COUR,641,Hyperbole,VERIFIED,EXACT_PERFUME_BRAND_TEXT,40170,Courreges,Hyperbole,https://www.fragrantica.com/perfume/Courreges/Hyperbole-40170.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
552-DOL,642,ANTHOLOGY L'IMPERATRICE 3,VERIFIED,WEB_VERIFIED_FRAGRANTICA,6086,Dolce&Gabbana,D&G Anthology L'Imperatrice 3,https://www.fragrantica.com/p/6086,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
553-DOL,,DOLCE,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
554-DOL,644,Dolce Floral Drops,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,29524,Dolce Gabbana,Dolce Floral Drops,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Floral-Drops-29524.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
555-DOL,645,Dolce Garden,VERIFIED,EXACT_UNIQUE_NAME,48151,Dolce Gabbana,Dolce Garden,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Garden-48151.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
556-DOL,646,L'Eau The One,VERIFIED,EXACT_UNIQUE_NAME,4494,Dolce Gabbana,L eau The One,https://www.fragrantica.com/perfume/Dolce-Gabbana/L-eau-The-One-4494.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
557-DOL,647,Light-blue-eau-de-toilette,VERIFIED,EXACT_UNIQUE_NAME,485,Dolce Gabbana,Light Blue,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-485.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
558-DOL,648,Light Blue Escape To Panarea,VERIFIED,EXACT_UNIQUE_NAME,23620,Dolce Gabbana,Light Blue Escape to Panarea,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Escape-to-Panarea-23620.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
559-DOL,649,Light Blue Love In Capri,VERIFIED,EXACT_UNIQUE_NAME,36601,Dolce Gabbana,Light Blue Love in Capri,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Love-in-Capri-36601.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
560-DOL,650,Light Blue Sunset In Salina,VERIFIED,EXACT_UNIQUE_NAME,29959,Dolce Gabbana,Light Blue Sunset in Salina,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Sunset-in-Salina-29959.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
561-DOL,651,Dolce  Gabbana Pour Femme,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,15335,Dolce Gabbana,Dolce Gabbana Pour Femme,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-Pour-Femme-15335.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
562-DOL,652,Dolce  Gabbana Pour Femme Intense,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,18837,Dolce Gabbana,Dolce Gabbana Pour Femme Intense,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-Pour-Femme-Intense-18837.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
563-DOL,653,Rose-the-one,VERIFIED,EXACT_UNIQUE_NAME,6461,Dolce Gabbana,Rose The One,https://www.fragrantica.com/perfume/Dolce-Gabbana/Rose-The-One-6461.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
564-DOL,1937,SEXY CHOCLATE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
565-DOL,654,Sicily,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,486,Dolce Gabbana,Sicily,https://www.fragrantica.com/perfume/Dolce-Gabbana/Sicily-486.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
566-DOL,655,The One,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,698,Dolce Gabbana,The One,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-698.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
567-DOL,656,The One Desire,VERIFIED,EXACT_UNIQUE_NAME,17124,Dolce Gabbana,The One Desire,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Desire-17124.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
568-DOL,657,The One Essence,VERIFIED,EXACT_UNIQUE_NAME,31968,Dolce Gabbana,The One Essence,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Essence-31968.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
569-DOL,658,The-only-one-eau-de-,VERIFIED,EXACT_UNIQUE_NAME,51249,Dolce Gabbana,The Only One,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-Only-One-51249.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
570-DOL,659,(RED CUP),VERIFIED,WEB_VERIFIED_FRAGRANTICA,484,,,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-484.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
571-DAV,,COOL WATER,VERIFIED,WEB_VERIFIED_FRAGRANTICA,508,,,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-508.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
572-DIE,661,LOVERDOS,VERIFIED,SAFE_FUZZY_SAME_BRAND,12446,Diesel,Loverdose,https://www.fragrantica.com/perfume/Diesel/Loverdose-12446.html,SAFE_FUZZY_SAME_BRAND,0.9412,1.0000,PASS
573-DIE,662,Loverdose Red Kiss,VERIFIED,EXACT_PERFUME_BRAND_TEXT,29771,Diesel,Loverdose Red Kiss,https://www.fragrantica.com/perfume/Diesel/Loverdose-Red-Kiss-29771.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
574-DON,663,Be Delicious Eau de Parfum,VERIFIED,SAFE_TOKEN_SAME_BRAND,498,Donna Karan,DKNY Be Delicious,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Delicious-498.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
575-DON,664,Be Tempted,VERIFIED,SAFE_TOKEN_SAME_BRAND,39240,Donna Karan,DKNY Be Tempted,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Tempted-39240.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
576-DON,665,Black Cashmere,VERIFIED,SAFE_TOKEN_SAME_BRAND,495,Donna Karan,Black Cashmere,https://www.fragrantica.com/perfume/Donna-Karan/Black-Cashmere-495.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
577-DON,666,CASHMERE MIST - DKNY,VERIFIED,WEB_VERIFIED_FRAGRANTICA,496,,,https://www.fragrantica.com/perfume/Donna-Karan/Cashmere-Mist-496.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
578-DON,667,DKNY,VERIFIED,WEB_VERIFIED_FRAGRANTICA,504,Donna Karan,DKNY Women,https://www.fragrantica.com/p/504,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
579-DON,668,Delicious Delights Fruity Rooty,VERIFIED,SAFE_TOKEN_SAME_BRAND,29370,Donna Karan,DKNY Delicious Delights Fruity Rooty,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Delicious-Delights-Fruity-Rooty-29370.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
580-DON,669,Golden-delicious-eau-de-,VERIFIED,SAFE_TOKEN_SAME_BRAND,10914,Donna Karan,DKNY Golden Delicious,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Golden-Delicious-10914.html,SAFE_TOKEN_SAME_BRAND,0.9860,0.7273,REVIEW
581-DON,670,MY NY - Donna Karan,VERIFIED,WEB_VERIFIED_FRAGRANTICA,25948,Donna Karan,DKNY My NY,https://www.fragrantica.com/p/25948,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
582-DON,671,Nectar Love,VERIFIED,SAFE_TOKEN_SAME_BRAND,45499,Donna Karan,DKNY Nectar Love,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Nectar-Love-45499.html,SAFE_TOKEN_SAME_BRAND,0.9860,1.0000,PASS
583-DON,2764,PURE DKNY - DONNA KARAN,VERIFIED,EXACT_PERFUME_BRAND_TEXT,7973,Donna Karan,Pure DKNY,https://www.fragrantica.com/perfume/Donna-Karan/Pure-DKNY-7973.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
584-DSQ,673,POTION FOR WOMEN - DSQUARED,VERIFIED,WEB_VERIFIED_FRAGRANTICA,15481,DSQUARED²,Potion for Women,https://www.fragrantica.com/p/15481,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
585-DSQ,674,She Wood,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,3552,DSQUARED2,She Wood,https://www.fragrantica.com/perfume/DSQUARED2/She-Wood-3552.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
586-DSQ,675,Want,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,31292,DSQUARED2,Want,https://www.fragrantica.com/perfume/DSQUARED2/Want-31292.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
587-DSQ,676,Want Pink Ginger,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,40156,DSQUARED2,Want Pink Ginger,https://www.fragrantica.com/perfume/DSQUARED2/Want-Pink-Ginger-40156.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
588-ELI,677,Le Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,12258,Elie Saab,Le Parfum,https://www.fragrantica.com/p/12258,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
589-ELI,1936,Girl of Now,VERIFIED,WEB_VERIFIED_FRAGRANTICA,45686,,,https://www.fragrantica.com/perfume/Elie-Saab/Girl-of-Now-45686.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
590-ELIZ,678,5th AVENUE - ELIZABETH,VERIFIED,WEB_VERIFIED_FRAGRANTICA,81,Elizabeth Arden,5th Avenue,https://www.fragrantica.com/p/81,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
591-ELIZ,679,Green Tea Yuzu,VERIFIED,EXACT_PERFUME_BRAND_TEXT,24471,Elizabeth Arden,Green Tea Yuzu,https://www.fragrantica.com/perfume/Elizabeth-Arden/Green-Tea-Yuzu-24471.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
592-ELIZ,680,RED DOOR - ELIZABETH ARDEN,VERIFIED,EXACT_PERFUME_BRAND_TEXT,86,Elizabeth Arden,Red Door,https://www.fragrantica.com/perfume/Elizabeth-Arden/Red-Door-86.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
593-ELZT,681,White Diamonds,VERIFIED,WEB_VERIFIED_FRAGRANTICA,887,Elizabeth Taylor,White Diamonds,https://www.fragrantica.com/p/887,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
594-EMAN,682,Diva Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,901,Emanuel Ungaro,Diva,https://www.fragrantica.com/p/901,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
595-EMIL,683,EMILIO PUCCI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,21762,,,https://www.fragrantica.com/perfume/Emilio-Pucci/Pucci-21762.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
596-ESC,684,Agua Del Sol,VERIFIED,WEB_VERIFIED_FRAGRANTICA,32741,Escada,Agua del Sol,https://www.fragrantica.com/p/32741,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
597-ESC,685,Born In Paradise,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22106,Escada,Born in Paradise,https://www.fragrantica.com/p/22106,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
598-ESC,686,CELEBRATE NOW - ESCADA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,46180,Escada,Celebrate N.O.W.,https://www.fragrantica.com/p/46180,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
599-ESC,687,Cherry In The Air,VERIFIED,WEB_VERIFIED_FRAGRANTICA,17129,Escada,Cherry in the Air,https://www.fragrantica.com/p/17129,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
600-ESC,688,Fiesta Carioca,VERIFIED,WEB_VERIFIED_FRAGRANTICA,41897,Escada,Fiesta Carioca,https://www.fragrantica.com/p/41897,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
601-ESC,2052,Flor-del-sol,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58398,,,https://www.fragrantica.com/perfume/Escada/Flor-del-Sol-58398.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
602-ESC,689,Joyful,VERIFIED,WEB_VERIFIED_FRAGRANTICA,25459,Escada,Joyful,https://www.fragrantica.com/p/25459,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
603-ESC,690,Incredible Me,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3861,Escada,Incredible Me,https://www.fragrantica.com/p/3861,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
604-ESC,691,Magnetism,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1036,Escada,Escada Magnetism,https://www.fragrantica.com/p/1036,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
605-ESC,1766,Miami Blossom,VERIFIED,WEB_VERIFIED_FRAGRANTICA,53054,,,https://www.fragrantica.com/perfume/Escada/Miami-Blossom-53054.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
606-ESC,692,MARGARETHA LEY (CLASSIC) - ESCADA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1365,Escada,Escada Margaretha Ley,https://www.fragrantica.com/p/1365,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
607-ESC,693,Marine Groove,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7303,Escada,Escada Marine Groove,https://www.fragrantica.com/p/7303,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
608-ESC,1932,Moon Sparkle,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1887,,,https://www.fragrantica.com/perfume/Escada/Escada-Moon-Sparkle-1887.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
609-ESC,2216,Sentiment,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1179,Escada,Sentiment,https://www.fragrantica.com/p/1179,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
610-ESC,694,Sorbetto Rosso,VERIFIED,WEB_VERIFIED_FRAGRANTICA,47255,Escada,Sorbetto Rosso,https://www.fragrantica.com/p/47255,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
611-ESC,695,Taj Sunset,VERIFIED,WEB_VERIFIED_FRAGRANTICA,10611,Escada,Taj Sunset,https://www.fragrantica.com/p/10611,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
612-ESC,696,TURQUOISE - ESCADA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28630,,,https://www.fragrantica.com/perfume/Escada/Turquoise-Summer-28630.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
613-ESC,697,Turquoise Summer,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28630,Escada,Turquoise Summer,https://www.fragrantica.com/p/28630,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
614-EST,698,Beautiful Eau de Parfum,VERIFIED,EXACT_PERFUME_BRAND_TEXT,528,Estee Lauder,Beautiful,https://www.fragrantica.com/perfume/Estee-Lauder/Beautiful-528.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
615-EST,1777,Beautiful Belle,VERIFIED,EXACT_PERFUME_BRAND_TEXT,50793,Estee Lauder,Beautiful Belle,https://www.fragrantica.com/perfume/Estee-Lauder/Beautiful-Belle-50793.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
616-EST,699,Beyond Paradise,VERIFIED,WEB_VERIFIED_FRAGRANTICA,530,,,https://www.fragrantica.com/perfume/Estee-Lauder/Beyond-Paradise-530.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
617-EST,700,Brasil Dream,VERIFIED,EXACT_PERFUME_BRAND_TEXT,4942,Estee Lauder,Brasil Dream,https://www.fragrantica.com/perfume/Estee-Lauder/Brasil-Dream-4942.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
